datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,sigma,bbp,o2_c,chla_adj,poc,cphyto
2020-03-14 07:03:48,55.9914,-37.6026,152.0,4.424,34.816,-0.00366104040515,0.38448,1.8075,0.00534555832912,1.7,0.05,27.598122183,0.000491438663255,11.08708511,0.157534482759,3.00774032982,8.72202399278
2020-03-14 07:03:48,55.9914,-37.6026,154.0,4.43,34.816,-0.00366104040421,0.38982,1.81955,0.00488233836992,1.7,0.06,27.597486499,0.000506468770647,11.0856862167,0.159836206897,3.54013679385,8.97073294277
2020-03-14 07:03:48,55.9914,-37.6026,156.0,4.43,34.816,-0.00366104040424,0.39694,1.79545,0.00488233836992,1.7,0.07,27.5975054556,0.000471427405976,11.0902334029,0.162905172414,2.29890157449,8.39089004569
2020-03-14 07:03:48,55.9914,-37.6026,158.0,4.43,34.816,-0.00366104040421,0.3916,1.8557,0.00488233836992,1.7,0.06,27.5975244186,0.000503965816028,11.0874348668,0.160603448276,3.45147713533,8.92931559298
2020-03-14 07:03:48,55.9914,-37.6026,160.0,4.427,34.816,-0.00366104040467,0.3916,1.8075,0.00488233836992,1.7,0.06,27.5978707162,0.000498953717484,11.0835882779,0.160603448276,3.27393858071,8.84637847659
2020-03-14 07:03:48,55.9914,-37.6026,162.0,4.428,34.816,-0.00366104040468,0.39694,1.81955,0.00488233836992,1.7,0.06,27.5977805874,0.000496452826085,11.079044395,0.162905172414,3.18535200557,8.8049952677
2020-03-14 07:03:48,55.9914,-37.6026,164.0,4.425,34.816,-0.00366104040511,0.3738,1.81955,0.00488233836992,1.7,0.05,27.5981267996,0.000478925953734,11.0797433069,0.152931034483,2.56451513316,8.51497139059
2020-03-14 07:03:48,55.9914,-37.6026,166.0,4.42,34.815,-0.00366104040597,0.36668,1.81955,0.00488233836992,1.7,0.05,27.5978965154,0.000468906551846,11.0745027704,0.149862068966,2.20960787948,8.34917650582
2020-03-14 07:03:48,55.9914,-37.6026,168.0,4.418,34.815,-0.00366104040632,0.3649,1.8316,0.00488233836992,1.7,0.06,27.5981334376,0.000468902423444,11.0696143136,0.149094827586,2.20946164324,8.34910819158
2020-03-14 07:03:48,55.9914,-37.6026,170.0,4.417,34.815,-0.00366104040652,0.36668,1.84365,0.00534555832912,1.7,0.08,27.5982613567,0.000478912177543,11.067171066,0.149862068966,2.56402715293,8.51474343068
2020-03-14 07:03:48,55.9914,-37.6026,172.0,4.414,34.814,-0.00366104040706,0.35778,1.81955,0.00441911841073,1.7,0.07,27.5978127021,0.000476405764917,11.0661241599,0.146025862069,2.47524500489,8.47326885993
2020-03-14 07:03:48,55.9914,-37.6026,174.0,4.415,34.814,-0.00366104040689,0.36846,1.8075,0.00580877828832,1.7,0.06,27.5977227436,0.000466396011148,11.0605426875,0.150629310345,2.12067950688,8.30763362628
2020-03-14 07:03:48,55.9914,-37.6026,176.0,4.413,34.814,-0.00366104040729,0.36668,1.81955,0.00534555832912,1.7,0.06,27.5979595227,0.000508942110142,11.0608914296,0.149862068966,3.62774742544,9.01166023974
2020-03-14 07:03:48,55.9914,-37.6026,178.0,4.412,34.814,-0.00366104040739,0.35244,1.81955,0.00580877828832,1.7,0.07,27.5980869563,0.000546484364487,11.0521768731,0.143724137931,4.95756915885,9.63288631718
2020-03-14 07:03:48,55.9914,-37.6026,180.0,4.413,34.814,-0.00366104040735,0.35066,1.8075,0.00580877828832,1.7,0.05,27.5979966263,0.000466391881613,11.0570559994,0.142956896552,2.1205332305,8.30756529329
2020-03-14 07:03:48,55.9914,-37.6026,182.0,4.413,34.814,-0.00366104040733,0.35422,1.84365,0.00580877828832,1.7,0.05,27.5980151876,0.000461385972375,11.0556616971,0.14449137931,1.94321391345,8.2247305937
2020-03-14 07:03:48,55.9914,-37.6026,184.0,4.413,34.814,-0.00366104040742,0.35066,1.84365,0.00488233836992,1.7,0.07,27.5980337554,0.000463888926994,11.053570643,0.142956896552,2.03187357198,8.26614794349
