Cruise,Subregion,Season,Station,Date,datetime,decimaldate,Latitude,Longitude,degree_bin,CampCN,Z_MLD,Z_XML,Target_Z,PhytoC,sd_PhytoC
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T15:32:00Z,2018.23739,39.276,-41.214,39,121,51.571397,NA,200,0.6,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T15:32:00Z,2018.23739,39.276,-41.214,39,121,51.571397,NA,294,,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T15:32:00Z,2018.23739,39.276,-41.214,39,121,51.571397,NA,300,,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T15:32:00Z,2018.23739,39.276,-41.214,39,121,51.571397,NA,400,,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T15:32:00Z,2018.23739,39.276,-41.214,39,121,51.571397,NA,500,,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T15:32:00Z,2018.23739,39.276,-41.214,39,121,51.571397,NA,750,,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T15:32:00Z,2018.23739,39.276,-41.214,39,121,51.571397,NA,1000,,
AT39-6,GS/Sargasso,Early Spring,2,3/28/18,2018-03-28T15:32:00Z,2018.23739,39.276,-41.214,39,121,51.571397,NA,1500,,
AT39-6,GS/Sargasso,Early Spring,2.1,3/29/18,2018-03-29T12:13:00Z,2018.239751,42.116,-42.211,42,122,5.951209529,NA,0,,
AT39-6,GS/Sargasso,Early Spring,2.1,3/29/18,2018-03-29T12:13:00Z,2018.239751,42.116,-42.211,42,122,5.951209529,NA,5,,
AT39-6,GS/Sargasso,Early Spring,2.1,3/29/18,2018-03-29T12:13:00Z,2018.239751,42.116,-42.211,42,122,5.951209529,NA,5.951209529,,
AT39-6,GS/Sargasso,Early Spring,2.1,3/29/18,2018-03-29T12:13:00Z,2018.239751,42.116,-42.211,42,122,5.951209529,NA,10,16.78,
AT39-6,GS/Sargasso,Early Spring,2.1,3/29/18,2018-03-29T12:13:00Z,2018.239751,42.116,-42.211,42,122,5.951209529,NA,25,18.49,
AT39-6,GS/Sargasso,Early Spring,2.1,3/29/18,2018-03-29T12:13:00Z,2018.239751,42.116,-42.211,42,122,5.951209529,NA,50,17.42,
AT39-6,GS/Sargasso,Early Spring,2.1,3/29/18,2018-03-29T12:13:00Z,2018.239751,42.116,-42.211,42,122,5.951209529,NA,75,18.14,
AT39-6,GS/Sargasso,Early Spring,2.1,3/29/18,2018-03-29T12:13:00Z,2018.239751,42.116,-42.211,42,122,5.951209529,NA,100,16.54,
AT39-6,GS/Sargasso,Early Spring,2.1,3/29/18,2018-03-29T12:13:00Z,2018.239751,42.116,-42.211,42,122,5.951209529,NA,150,14.32,
AT39-6,GS/Sargasso,Early Spring,2.1,3/29/18,2018-03-29T12:13:00Z,2018.239751,42.116,-42.211,42,122,5.951209529,NA,200,15.07,
AT39-6,GS/Sargasso,Early Spring,2.1,3/29/18,2018-03-29T12:13:00Z,2018.239751,42.116,-42.211,42,122,5.951209529,NA,300,,
AT39-6,GS/Sargasso,Early Spring,2.1,3/29/18,2018-03-29T12:13:00Z,2018.239751,42.116,-42.211,42,122,5.951209529,NA,400,,
AT39-6,GS/Sargasso,Early Spring,2.1,3/29/18,2018-03-29T12:13:00Z,2018.239751,42.116,-42.211,42,122,5.951209529,NA,418,,
AT39-6,GS/Sargasso,Early Spring,2.1,3/29/18,2018-03-29T12:13:00Z,2018.239751,42.116,-42.211,42,122,5.951209529,NA,500,,
AT39-6,GS/Sargasso,Early Spring,2.1,3/29/18,2018-03-29T12:13:00Z,2018.239751,42.116,-42.211,42,122,5.951209529,NA,750,,
AT39-6,GS/Sargasso,Early Spring,2.1,3/29/18,2018-03-29T12:13:00Z,2018.239751,42.116,-42.211,42,122,5.951209529,NA,1000,,
AT39-6,GS/Sargasso,Early Spring,2.1,3/29/18,2018-03-29T12:13:00Z,2018.239751,42.116,-42.211,42,122,5.951209529,NA,1250,,
AT39-6,GS/Sargasso,Early Spring,2.1,3/29/18,2018-03-29T12:13:00Z,2018.239751,42.116,-42.211,42,122,5.951209529,NA,1500,,
AT39-6,GS/Sargasso,Early Spring,2.1,3/29/18,2018-03-29T12:13:00Z,2018.239751,42.116,-42.211,42,122,5.951209529,NA,1800,,
AT39-6,GS/Sargasso,Early Spring,2.1,3/29/18,2018-03-29T12:13:00Z,2018.239751,42.116,-42.211,42,122,5.951209529,NA,2000,,
AT39-6,GS/Sargasso,Early Spring,2.1,3/29/18,2018-03-29T12:13:00Z,2018.239751,42.116,-42.211,42,122,5.951209529,NA,2300,,
AT39-6,GS/Sargasso,Early Spring,2.1,3/29/18,2018-03-29T12:13:00Z,2018.239751,42.116,-42.211,42,122,5.951209529,NA,2600,,
AT39-6,GS/Sargasso,Early Spring,2.1,3/29/18,2018-03-29T12:13:00Z,2018.239751,42.116,-42.211,42,122,5.951209529,NA,3000,,
AT39-6,Subtropical,Early Spring,3,3/30/18,2018-03-30T06:59:00Z,2018.241893,43.499,-42.16,44,125,214.13,180.5,0,,
AT39-6,Subtropical,Early Spring,3,3/30/18,2018-03-30T06:59:00Z,2018.241893,43.499,-42.16,44,125,214.13,180.5,5,,
AT39-6,Subtropical,Early Spring,3,3/30/18,2018-03-30T06:59:00Z,2018.241893,43.499,-42.16,44,125,214.13,180.5,10,20.58,
AT39-6,Subtropical,Early Spring,3,3/30/18,2018-03-30T06:59:00Z,2018.241893,43.499,-42.16,44,125,214.13,180.5,25,22.13,
AT39-6,Subtropical,Early Spring,3,3/30/18,2018-03-30T06:59:00Z,2018.241893,43.499,-42.16,44,125,214.13,180.5,50,21.85,
AT39-6,Subtropical,Early Spring,3,3/30/18,2018-03-30T06:59:00Z,2018.241893,43.499,-42.16,44,125,214.13,180.5,75,18.46,
AT39-6,Subtropical,Early Spring,3,3/30/18,2018-03-30T06:59:00Z,2018.241893,43.499,-42.16,44,125,214.13,180.5,100,17.91,
AT39-6,Subtropical,Early Spring,3,3/30/18,2018-03-30T06:59:00Z,2018.241893,43.499,-42.16,44,125,214.13,180.5,150,10.19,
AT39-6,Subtropical,Early Spring,3,3/30/18,2018-03-30T06:59:00Z,2018.241893,43.499,-42.16,44,125,214.13,180.5,200,3.24,
AT39-6,Subtropical,Early Spring,3,3/30/18,2018-03-30T06:59:00Z,2018.241893,43.499,-42.16,44,125,214.13,180.5,214.13,,
AT39-6,Subtropical,Early Spring,3,3/30/18,2018-03-30T06:59:00Z,2018.241893,43.499,-42.16,44,125,214.13,180.5,300,,
AT39-6,Subtropical,Early Spring,3,3/30/18,2018-03-30T06:59:00Z,2018.241893,43.499,-42.16,44,125,214.13,180.5,368,,
AT39-6,Subtropical,Early Spring,3,3/30/18,2018-03-30T06:59:00Z,2018.241893,43.499,-42.16,44,125,214.13,180.5,400,,
AT39-6,Subtropical,Early Spring,3,3/30/18,2018-03-30T06:59:00Z,2018.241893,43.499,-42.16,44,125,214.13,180.5,500,,
AT39-6,Subtropical,Early Spring,3,3/30/18,2018-03-30T06:59:00Z,2018.241893,43.499,-42.16,44,125,214.13,180.5,750,,
AT39-6,Subtropical,Early Spring,3,3/30/18,2018-03-30T06:59:00Z,2018.241893,43.499,-42.16,44,125,214.13,180.5,1000,,
AT39-6,Subtropical,Early Spring,3,3/30/18,2018-03-30T06:59:00Z,2018.241893,43.499,-42.16,44,125,214.13,180.5,1250,,
AT39-6,Subtropical,Early Spring,3,3/30/18,2018-03-30T06:59:00Z,2018.241893,43.499,-42.16,44,125,214.13,180.5,1500,,
AT39-6,Subtropical,Early Spring,4,4/1/18,2018-04-01T08:40:00Z,2018.247565,44.457,-38.285,44,128,128.9,128.5,0,,
AT39-6,Subtropical,Early Spring,4,4/1/18,2018-04-01T08:40:00Z,2018.247565,44.457,-38.285,44,128,128.9,128.5,5,,
AT39-6,Subtropical,Early Spring,4,4/1/18,2018-04-01T08:40:00Z,2018.247565,44.457,-38.285,44,128,128.9,128.5,10,35.88,
AT39-6,Subtropical,Early Spring,4,4/1/18,2018-04-01T08:40:00Z,2018.247565,44.457,-38.285,44,128,128.9,128.5,25,32.92,
AT39-6,Subtropical,Early Spring,4,4/1/18,2018-04-01T08:40:00Z,2018.247565,44.457,-38.285,44,128,128.9,128.5,50,32.92,
AT39-6,Subtropical,Early Spring,4,4/1/18,2018-04-01T08:40:00Z,2018.247565,44.457,-38.285,44,128,128.9,128.5,75,29.19,
AT39-6,Subtropical,Early Spring,4,4/1/18,2018-04-01T08:40:00Z,2018.247565,44.457,-38.285,44,128,128.9,128.5,100,17.55,
AT39-6,Subtropical,Early Spring,4,4/1/18,2018-04-01T08:40:00Z,2018.247565,44.457,-38.285,44,128,128.9,128.5,128.9,,
AT39-6,Subtropical,Early Spring,4,4/1/18,2018-04-01T08:40:00Z,2018.247565,44.457,-38.285,44,128,128.9,128.5,150,9.78,
AT39-6,Subtropical,Early Spring,4,4/1/18,2018-04-01T08:40:00Z,2018.247565,44.457,-38.285,44,128,128.9,128.5,200,4.98,
AT39-6,Subtropical,Early Spring,4,4/1/18,2018-04-01T08:40:00Z,2018.247565,44.457,-38.285,44,128,128.9,128.5,300,,
AT39-6,Subtropical,Early Spring,4,4/1/18,2018-04-01T08:40:00Z,2018.247565,44.457,-38.285,44,128,128.9,128.5,368,,
AT39-6,Subtropical,Early Spring,4,4/1/18,2018-04-01T08:40:00Z,2018.247565,44.457,-38.285,44,128,128.9,128.5,400,,
AT39-6,Subtropical,Early Spring,4,4/1/18,2018-04-01T08:40:00Z,2018.247565,44.457,-38.285,44,128,128.9,128.5,500,,
AT39-6,Subtropical,Early Spring,4,4/1/18,2018-04-01T08:40:00Z,2018.247565,44.457,-38.285,44,128,128.9,128.5,750,,
AT39-6,Subtropical,Early Spring,4,4/1/18,2018-04-01T08:40:00Z,2018.247565,44.457,-38.285,44,128,128.9,128.5,1000,,
AT39-6,Subtropical,Early Spring,4,4/1/18,2018-04-01T08:40:00Z,2018.247565,44.457,-38.285,44,128,128.9,128.5,1250,,
AT39-6,Subtropical,Early Spring,4,4/1/18,2018-04-01T08:40:00Z,2018.247565,44.457,-38.285,44,128,128.9,128.5,1500,,
